Description;Product2ID;OpportunityID;PriceBookEntryID;Quantity;UnitPrice
"""Betting list""";"""01t0900000BCPqvAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHkfAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPqwAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHkgAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPqxAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHkhAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPqyAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHkiAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPqzAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHkjAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPr0AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHkkAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPr1AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHklAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPr2AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHkmAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPr3AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHknAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPr4AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHkoAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPr5AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHkpAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPr6AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHkqAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPr7AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHkrAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPr8AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHksAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPr9AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHktAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrAAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHkuAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrBAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHkvAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrCAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHkwAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrDAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHkxAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrEAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHkyAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrFAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHkzAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrGAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHl0AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrHAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHl1AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrIAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHl2AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrJAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHl3AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrKAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHl4AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrLAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHl5AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrMAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHl6AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrNAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHl7AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrPAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHl9AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrQAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlAAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrRAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlBAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrSAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlCAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrTAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlDAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrUAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlEAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPWVAA5""";"""0060900000SyNigAAF""";"""01u0900000oFHiWAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrVAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlFAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrWAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlGAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrXAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlHAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrYAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlIAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrZAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlJAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPraAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlKAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrbAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlLAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrcAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlMAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrdAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlNAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPreAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlOAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrfAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlPAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrgAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlQAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrhAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlRAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPriAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlSAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrjAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlTAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrkAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlUAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrlAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlVAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrmAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlWAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000AR2cwAAD""";"""0060900000SyNigAAF""";"""01u0900000lP4AuAAK""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrnAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlXAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCProAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlYAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrpAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlZAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrqAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlaAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrrAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlbAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrsAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlcAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrtAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHldAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPruAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHleAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrvAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlfAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrwAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlgAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrxAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlhAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000AR2cxAAD""";"""0060900000SyNigAAF""";"""01u0900000lP4AvAAK""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPryAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHliAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPrzAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHljAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPs0AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlkAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPs1AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHllAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPs2AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlmAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPs3AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlnAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPs4AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHloAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPs5AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlpAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPs6AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlqAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPs7AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlrAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPs8AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHlsAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPs9AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHltAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsAAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHluAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsBAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlvAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsCAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlwAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsDAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlxAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsEAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlyAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsFAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHlzAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsGAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHm0AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsHAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHm1AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsIAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHm2AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsJAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHm3AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsKAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHm4AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsLAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHm5AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsMAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHm6AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsNAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHm7AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsOAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHm8AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPWSAA5""";"""0060900000SyNigAAF""";"""01u0900000oFHiTAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsPAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHm9AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsQAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmAAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsRAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmBAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsSAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmCAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsTAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmDAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsUAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmEAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsVAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmFAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsWAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmGAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPsXAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmHAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000AR2d5AAD""";"""0060900000SyNigAAF""";"""01u0900000lP4B3AAK""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCQvZAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmIAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCQvaAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmJAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCQvbAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmKAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5eAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmLAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5fAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmMAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5gAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmNAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5hAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmOAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5iAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmPAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000AR2d3AAD""";"""0060900000SyNigAAF""";"""01u0900000lP4B1AAK""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5jAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmQAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5kAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmRAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5lAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmSAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5mAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmTAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5nAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmUAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5oAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmVAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5pAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmWAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5qAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmXAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5rAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmYAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5sAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmZAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5tAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmaAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5uAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmbAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5vAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmcAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5wAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmdAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5xAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmeAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5yAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmfAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS5zAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmgAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS60AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmhAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS61AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmiAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS62AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmjAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS63AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmkAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS64AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmlAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS65AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmmAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS66AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmnAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPWTAA5""";"""0060900000SyNigAAF""";"""01u0900000oFHiUAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS67AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmoAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS68AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmpAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS69AAH""";"""0060900000SyNigAAF""";"""01u0900000oFHmqAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6AAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmrAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6BAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmsAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6CAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmtAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPWRAA5""";"""0060900000SyNigAAF""";"""01u0900000oFHiSAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000AR2czAAD""";"""0060900000SyNigAAF""";"""01u0900000lP4AxAAK""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6DAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmuAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6EAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmvAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCPWUAA5""";"""0060900000SyNigAAF""";"""01u0900000oFHiVAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6FAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmwAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6GAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmxAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6HAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmyAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6IAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHmzAAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6JAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHn0AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6KAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHn1AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000AR2d2AAD""";"""0060900000SyNigAAF""";"""01u0900000lP4B0AAK""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6LAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHn2AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6MAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHn3AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6NAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHn4AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6OAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHn5AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6PAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHn6AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6QAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHn7AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6RAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHn8AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6SAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHn9AAG""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000AR2cyAAD""";"""0060900000SyNigAAF""";"""01u0900000lP4AwAAK""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6TAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnAAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6UAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnBAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6VAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnCAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6WAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnDAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6XAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnEAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6YAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnFAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6ZAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnGAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6aAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnHAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6bAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnIAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6cAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnJAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6dAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnKAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6eAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnLAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6fAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnMAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6gAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnNAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6hAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnOAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6iAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnPAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6jAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnQAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6kAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnRAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS6lAAH""";"""0060900000SyNigAAF""";"""01u0900000oFHnSAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS2QAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnTAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS2RAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnUAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS2SAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnVAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS2TAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnWAAW""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000AR2d4AAD""";"""0060900000SyNigAAF""";"""01u0900000lP4B2AAK""";"""1""";"""171,428571428571"""
"""Betting list""";"""01t0900000BCS2UAAX""";"""0060900000SyNigAAF""";"""01u0900000oFHnXAAW""";"""1""";"""171,428571428571"""
